,tournament_id,tournament_name,region,tier,date_start,match_id,map_id,map_order,prematch_home,home_team_id,away_team_id,map_win_team_id,results_away_kills,results_home_kills,results_duration
0,5649,WSL Season 8,asia,tier2,2024-02-16 08:00:27.641336+00:00,713573,816775,1,0.7579777,10320,10322,10320,,,
1,5649,WSL Season 8,asia,tier2,2024-02-16 08:35:37.039547+00:00,713573,816776,2,0.7579777,10320,10322,10322,,,
2,5649,WSL Season 8,asia,tier2,2024-02-16 09:52:39.177390+00:00,713573,816777,3,0.7384434,10320,10322,10320,,,
3,5649,WSL Season 8,asia,tier2,2024-02-16 09:45:53.364959+00:00,713574,816779,1,0.70313597,10138,10321,10138,,,
4,5649,WSL Season 8,asia,tier2,2024-02-16 12:22:35.717617+00:00,713574,816780,2,0.70313597,10138,10321,10321,,,
5,5649,WSL Season 8,asia,tier2,2024-02-16 12:22:56.120666+00:00,713574,816781,3,0.6840413,10138,10321,10321,,,
6,5649,WSL Season 8,asia,tier2,2024-02-17 07:16:30.689593+00:00,708970,818807,1,0.8824568,10138,12588,10138,,,
7,5649,WSL Season 8,asia,tier2,2024-02-17 07:50:27.072638+00:00,708970,818808,2,0.8824568,10138,12588,10138,,,
8,5649,WSL Season 8,asia,tier2,2024-02-17 08:17:11.736759+00:00,708967,818810,1,0.7140817,10320,10321,10320,,,
9,5649,WSL Season 8,asia,tier2,2024-02-17 08:52:41.989869+00:00,708967,818811,2,0.7140817,10320,10321,10320,,,
10,5649,WSL Season 8,asia,tier2,2024-02-17 09:20:46.772629+00:00,708967,818812,3,0.7140817,10320,10321,10320,,,
11,5646,Games of the Future 2024,world,tier1,2024-02-26 13:12:26.962246+00:00,712288,839779,1,0.709715,6439,2548,6439,,,
12,5646,Games of the Future 2024,world,tier1,2024-02-26 13:12:54.274268+00:00,712288,839780,2,0.709715,6439,2548,6439,,,
13,5646,Games of the Future 2024,world,tier1,2024-02-26 13:15:31.474836+00:00,712290,839782,1,0.47319636,7395,6076,7395,,,
14,5646,Games of the Future 2024,world,tier1,2024-02-26 13:20:38.445787+00:00,712290,839783,2,0.47319636,7395,6076,6076,,,
15,5646,Games of the Future 2024,world,tier1,2024-02-26 13:24:18.186820+00:00,712290,839784,3,0.48658377,7395,6076,6076,,,
16,5646,Games of the Future 2024,world,tier1,2024-02-26 13:21:36.204732+00:00,712292,839785,1,0.52165544,10987,11354,11354,,,
17,5646,Games of the Future 2024,world,tier1,2024-02-26 13:33:18.291481+00:00,712292,839786,2,0.52165544,10987,11354,11354,,,
18,5646,Games of the Future 2024,world,tier1,2024-02-26 13:10:37.264263+00:00,712291,839788,1,0.23686579,6366,10953,10953,,,
19,5646,Games of the Future 2024,world,tier1,2024-02-26 13:37:16.707559+00:00,712291,839789,2,0.23686579,6366,10953,10953,,,
20,5646,Games of the Future 2024,world,tier1,2024-02-26 14:47:44.438318+00:00,712293,841221,1,0.42627564,12569,11358,12569,,,
21,5646,Games of the Future 2024,world,tier1,2024-02-26 15:22:49.509593+00:00,712293,841222,2,0.42627564,12569,11358,12569,,,
22,5646,Games of the Future 2024,world,tier1,2024-02-26 14:47:40.495113+00:00,712295,841242,1,0.7350239,7226,6915,7226,,,
23,5646,Games of the Future 2024,world,tier1,2024-02-26 15:19:39.865078+00:00,712295,841243,2,0.7350239,7226,6915,7226,,,
24,5646,Games of the Future 2024,world,tier1,2024-02-26 16:31:33.424779+00:00,712294,841259,1,0.3417635,2993,6380,6380,,,
25,5646,Games of the Future 2024,world,tier1,2024-02-26 16:53:21.802432+00:00,712294,841260,2,0.3417635,2993,6380,6380,,,
26,5646,Games of the Future 2024,world,tier1,2024-02-26 16:31:43.988579+00:00,712296,841266,1,0.23611636,789,3332,3332,,,
27,5646,Games of the Future 2024,world,tier1,2024-02-26 16:48:13.894547+00:00,712296,841267,2,0.23611636,789,3332,3332,,,
28,5646,Games of the Future 2024,world,tier1,2024-02-27 11:16:59.377178+00:00,712309,842267,1,0.40960437,2548,10987,10987,,,
29,5646,Games of the Future 2024,world,tier1,2024-02-27 12:00:23.054992+00:00,712309,842268,2,0.40960437,2548,10987,10987,,,
30,5646,Games of the Future 2024,world,tier1,2024-02-27 11:17:04.507083+00:00,712310,842271,1,0.28469554,7395,6366,6366,,,
31,5646,Games of the Future 2024,world,tier1,2024-02-27 12:55:29.205371+00:00,712310,842272,2,0.28469554,7395,6366,6366,,,
32,5646,Games of the Future 2024,world,tier1,2024-02-27 12:57:30.291669+00:00,712307,842274,1,0.5147368,6439,11354,6439,,,
33,5646,Games of the Future 2024,world,tier1,2024-02-27 15:56:46.017322+00:00,712307,842275,2,0.5147368,6439,11354,11354,,,
34,5646,Games of the Future 2024,world,tier1,2024-02-27 15:57:09.994853+00:00,712307,842276,3,0.5073644,6439,11354,6439,,,
35,5646,Games of the Future 2024,world,tier1,2024-02-27 12:57:24.679996+00:00,712308,842277,1,0.14109546,6076,10953,10953,,,
36,5646,Games of the Future 2024,world,tier1,2024-02-27 14:08:28.323935+00:00,712308,842278,2,0.14109546,6076,10953,10953,,,
37,5646,Games of the Future 2024,world,tier1,2024-02-27 15:05:12.014458+00:00,712311,842280,1,0.30610996,11358,2993,2993,,,
38,5646,Games of the Future 2024,world,tier1,2024-02-27 18:37:44.683566+00:00,712311,842281,2,0.30610996,11358,2993,2993,,,
39,5646,Games of the Future 2024,world,tier1,2024-02-27 14:30:27.496744+00:00,712312,842284,1,0.27265042,6915,789,789,,,
40,5646,Games of the Future 2024,world,tier1,2024-02-27 15:03:05.741652+00:00,712312,842285,2,0.27265042,6915,789,789,,,
41,5646,Games of the Future 2024,world,tier1,2024-02-27 16:53:32.637504+00:00,712305,842309,1,0.26906642,12569,6380,6380,,,
42,5646,Games of the Future 2024,world,tier1,2024-02-27 17:20:15.518516+00:00,712305,842310,2,0.26906642,12569,6380,6380,,,
43,5646,Games of the Future 2024,world,tier1,2024-02-27 16:44:57.264500+00:00,712306,842312,1,0.2241488,7226,3332,3332,,,
44,5646,Games of the Future 2024,world,tier1,2024-02-27 18:40:17.881910+00:00,712306,842313,2,0.2241488,7226,3332,3332,,,
45,5646,Games of the Future 2024,world,tier1,2024-02-28 11:02:06.577752+00:00,739956,844957,1,0.6699083,10987,6076,10987,,,
46,5646,Games of the Future 2024,world,tier1,2024-02-28 12:50:08.857653+00:00,739956,844958,2,0.6699083,10987,6076,10987,,,
47,5646,Games of the Future 2024,world,tier1,2024-02-28 12:50:43.428735+00:00,739957,844960,1,0.5369497,11354,6366,6366,,,
48,5646,Games of the Future 2024,world,tier1,2024-02-28 14:21:07.974962+00:00,739957,844961,2,0.5369497,11354,6366,6366,,,
49,5646,Games of the Future 2024,world,tier1,2024-02-28 16:13:16.703649+00:00,739958,844964,1,0.5998937,7226,2993,2993,,,
50,5646,Games of the Future 2024,world,tier1,2024-02-28 17:26:03.177489+00:00,739958,844965,2,0.5998937,7226,2993,2993,,,
51,5646,Games of the Future 2024,world,tier1,2024-02-28 17:57:56.307981+00:00,739959,845053,1,0.6514658,789,12569,789,,,
52,5646,Games of the Future 2024,world,tier1,2024-02-28 18:32:53.840241+00:00,739959,845054,2,0.6514658,789,12569,12569,,,
53,5646,Games of the Future 2024,world,tier1,2024-02-28 19:09:28.780581+00:00,739959,845055,3,0.64487004,789,12569,12569,,,
54,5646,Games of the Future 2024,world,tier1,2024-02-29 11:18:54.350187+00:00,741849,847068,1,0.6316269,6439,10987,6439,,,
55,5646,Games of the Future 2024,world,tier1,2024-02-29 11:49:25.458815+00:00,741849,847069,2,0.6316269,6439,10987,6439,,,
56,5646,Games of the Future 2024,world,tier1,2024-02-29 12:51:28.781887+00:00,741850,847071,1,0.75970525,10953,6366,10953,,,
57,5646,Games of the Future 2024,world,tier1,2024-02-29 13:34:07.899339+00:00,741850,847072,2,0.75970525,10953,6366,10953,,,
58,5646,Games of the Future 2024,world,tier1,2024-02-29 16:14:29.966107+00:00,741861,847297,1,0.61723375,6380,2993,2993,,,
59,5646,Games of the Future 2024,world,tier1,2024-02-29 16:52:16.969606+00:00,741861,847298,2,0.61723375,6380,2993,2993,,,
60,5646,Games of the Future 2024,world,tier1,2024-02-29 17:58:57.672722+00:00,741862,847301,1,0.891986,3332,12569,3332,,,
61,5646,Games of the Future 2024,world,tier1,2024-02-29 20:26:58.527666+00:00,741862,847302,2,0.891986,3332,12569,12569,,,
62,5646,Games of the Future 2024,world,tier1,2024-02-29 20:27:21.891649+00:00,741862,847303,3,0.8819658,3332,12569,3332,,,
63,5646,Games of the Future 2024,world,tier1,2024-03-01 16:24:58.102550+00:00,742488,849719,1,0.3069933,6439,10953,10953,,,
64,5646,Games of the Future 2024,world,tier1,2024-03-01 17:20:30.510621+00:00,742488,849720,2,0.3069933,6439,10953,6439,,,
65,5646,Games of the Future 2024,world,tier1,2024-03-01 17:40:24.774814+00:00,742488,849721,3,0.3275896,6439,10953,10953,,,
66,5646,Games of the Future 2024,world,tier1,2024-03-01 18:36:56.063319+00:00,742492,849726,1,0.23438965,2993,3332,3332,,,
67,5646,Games of the Future 2024,world,tier1,2024-03-01 19:11:20.494380+00:00,742492,849727,2,0.23438965,2993,3332,3332,,,
68,5646,Games of the Future 2024,world,tier1,2024-03-02 12:15:26.008093+00:00,742496,851819,1,0.63403803,6439,2993,6439,,,
69,5646,Games of the Future 2024,world,tier1,2024-03-02 13:26:33.871183+00:00,742496,851820,2,0.63403803,6439,2993,2993,,,
70,5646,Games of the Future 2024,world,tier1,2024-03-02 13:41:41.486375+00:00,742496,851821,3,0.6105368,6439,2993,2993,,,
71,5646,Games of the Future 2024,world,tier1,2024-03-02 15:14:26.474843+00:00,742494,851823,1,0.53151906,10953,3332,10953,,,
72,5646,Games of the Future 2024,world,tier1,2024-03-02 15:51:00.206423+00:00,742494,851824,2,0.53151906,10953,3332,10953,,,
73,5646,Games of the Future 2024,world,tier1,2024-03-02 17:18:39.073507+00:00,742494,851825,3,0.53151906,10953,3332,3332,,,
74,5646,Games of the Future 2024,world,tier1,2024-03-02 17:59:16.631723+00:00,742494,851826,4,0.53151906,10953,3332,10953,,,
75,5700,MPL Indonesia Season 13,sea,tier1,2024-03-08 08:10:44.187658+00:00,722451,856771,1,0.46197912,3335,12628,3335,,,
76,5700,MPL Indonesia Season 13,sea,tier1,2024-03-08 09:17:14.695036+00:00,722451,856772,2,0.46197912,3335,12628,3335,,,
77,5700,MPL Indonesia Season 13,sea,tier1,2024-03-08 11:41:17.500002+00:00,722452,856775,1,0.51816154,5667,12627,5667,,,
78,5700,MPL Indonesia Season 13,sea,tier1,2024-03-08 12:28:36.543932+00:00,722452,856776,2,0.51816154,5667,12627,5667,,,
79,5700,MPL Indonesia Season 13,sea,tier1,2024-03-09 09:17:09.394747+00:00,722454,856779,1,0.5220024,6437,6435,6435,,,
80,5700,MPL Indonesia Season 13,sea,tier1,2024-03-09 10:00:42.697895+00:00,722454,856780,2,0.5220024,6437,6435,6435,,,
81,5700,MPL Indonesia Season 13,sea,tier1,2024-03-09 11:35:30.874219+00:00,722453,856783,1,0.53137785,12627,3335,3335,,,
82,5700,MPL Indonesia Season 13,sea,tier1,2024-03-09 12:25:20.459855+00:00,722453,856784,2,0.53137785,12627,3335,12627,,,
83,5700,MPL Indonesia Season 13,sea,tier1,2024-03-09 13:08:54.473274+00:00,722453,856785,3,0.53137785,12627,3335,3335,,,
84,5700,MPL Indonesia Season 13,sea,tier1,2024-03-09 14:56:32.371452+00:00,722455,856787,1,0.5360493,6434,5667,5667,,,
85,5700,MPL Indonesia Season 13,sea,tier1,2024-03-09 15:53:58.962808+00:00,722455,856788,2,0.5360493,6434,5667,5667,,,
86,5700,MPL Indonesia Season 13,sea,tier1,2024-03-10 08:21:35.425684+00:00,722458,864061,1,0.68588585,3332,6437,3332,,,
87,5700,MPL Indonesia Season 13,sea,tier1,2024-03-10 09:24:24.508611+00:00,722458,864062,2,0.68588585,3332,6437,3332,,,
88,5700,MPL Indonesia Season 13,sea,tier1,2024-03-10 11:37:24.597023+00:00,722457,864064,1,0.5884232,6439,6434,6434,,,
89,5700,MPL Indonesia Season 13,sea,tier1,2024-03-10 12:31:01.840211+00:00,722457,864065,2,0.5884232,6439,6434,6439,,,
90,5700,MPL Indonesia Season 13,sea,tier1,2024-03-10 13:14:03.648427+00:00,722457,864066,3,0.56400704,6439,6434,6439,,,
91,5700,MPL Indonesia Season 13,sea,tier1,2024-03-10 14:54:10.063823+00:00,722456,864360,1,0.5944243,6435,12628,6435,,,
92,5700,MPL Indonesia Season 13,sea,tier1,2024-03-10 15:32:13.218919+00:00,722456,864361,2,0.5944243,6435,12628,6435,,,
93,5771,MPL Philippines Season 13,sea,tier3,2024-03-15 08:01:20.473975+00:00,740747,874553,1,0.63004035,12695,6385,12695,,,
94,5771,MPL Philippines Season 13,sea,tier3,2024-03-15 09:23:30.709095+00:00,740747,874554,2,0.63004035,12695,6385,12695,,,
95,5771,MPL Philippines Season 13,sea,tier3,2024-03-15 10:41:06.866507+00:00,740748,874556,1,0.64641243,10953,6380,10953,,,
96,5771,MPL Philippines Season 13,sea,tier3,2024-03-15 11:20:07.574969+00:00,740748,874557,2,0.64641243,10953,6380,10953,,,
97,5771,MPL Philippines Season 13,sea,tier3,2024-03-16 08:03:03.537986+00:00,740750,874559,1,0.6166221,6384,2510,6384,,,
98,5771,MPL Philippines Season 13,sea,tier3,2024-03-16 09:29:56.278537+00:00,740750,874560,2,0.6166221,6384,2510,2510,,,
99,5771,MPL Philippines Season 13,sea,tier3,2024-03-16 09:30:18.320674+00:00,740750,874561,3,0.5927209,6384,2510,6384,,,
100,5771,MPL Philippines Season 13,sea,tier3,2024-03-16 10:00:10.000731+00:00,740751,874563,1,0.614494,6381,6383,6381,,,
101,5771,MPL Philippines Season 13,sea,tier3,2024-03-16 11:10:16.565539+00:00,740751,874564,2,0.614494,6381,6383,6381,,,
102,5771,MPL Philippines Season 13,sea,tier3,2024-03-16 12:02:27.976901+00:00,740752,874566,1,0.6199628,6380,12695,6380,,,
103,5771,MPL Philippines Season 13,sea,tier3,2024-03-16 13:01:14.099366+00:00,740752,874567,2,0.6199628,6380,12695,12695,,,
104,5771,MPL Philippines Season 13,sea,tier3,2024-03-16 13:49:22.334825+00:00,740752,874568,3,0.60193825,6380,12695,6380,,,
105,5771,MPL Philippines Season 13,sea,tier3,2024-03-17 08:00:42.279931+00:00,740755,874569,1,0.17301337,6385,10953,10953,,,
106,5771,MPL Philippines Season 13,sea,tier3,2024-03-17 08:35:49.005823+00:00,740755,874570,2,0.17301337,6385,10953,10953,,,
107,5771,MPL Philippines Season 13,sea,tier3,2024-03-17 09:40:18.329761+00:00,740758,874572,1,0.4492889,6383,6384,6383,,,
108,5771,MPL Philippines Season 13,sea,tier3,2024-03-17 10:11:57.452573+00:00,740758,874573,2,0.4492889,6383,6384,6383,,,
109,5771,MPL Philippines Season 13,sea,tier3,2024-03-17 11:22:10.248261+00:00,740760,874575,1,0.6607873,6381,2510,6381,,,
110,5771,MPL Philippines Season 13,sea,tier3,2024-03-17 12:16:33.424565+00:00,740760,874576,2,0.6607873,6381,2510,6381,,,
111,5700,MPL Indonesia Season 13,sea,tier1,2024-03-17 14:25:48.340884+00:00,722459,874581,1,0.5,6434,12627,6434,,,
112,5700,MPL Indonesia Season 13,sea,tier1,2024-03-17 14:57:56.085958+00:00,722459,874582,2,0.5,6434,12627,6434,,,
113,5700,MPL Indonesia Season 13,sea,tier1,2024-03-17 12:14:12.132018+00:00,722460,874584,1,0.43667185,5667,6435,6435,,,
114,5700,MPL Indonesia Season 13,sea,tier1,2024-03-17 12:53:51.671170+00:00,722460,874585,2,0.43667185,5667,6435,6435,,,
115,5700,MPL Indonesia Season 13,sea,tier1,2024-03-17 08:08:21.188179+00:00,722461,874587,1,0.34592435,3335,3332,3335,,,
116,5700,MPL Indonesia Season 13,sea,tier1,2024-03-17 09:20:00.741192+00:00,722461,874588,2,0.34592435,3335,3332,3332,,,
117,5700,MPL Indonesia Season 13,sea,tier1,2024-03-17 09:20:08.324414+00:00,722461,874589,3,0.36888745,3335,3332,3332,,,
118,5700,MPL Indonesia Season 13,sea,tier1,2024-03-16 14:26:04.332365+00:00,722462,874590,1,0.48797843,12628,6437,12628,,,
119,5700,MPL Indonesia Season 13,sea,tier1,2024-03-16 15:02:39.880944+00:00,722462,874591,2,0.48797843,12628,6437,6437,,,
120,5700,MPL Indonesia Season 13,sea,tier1,2024-03-16 15:44:03.599555+00:00,722462,874592,3,0.49398097,12628,6437,6437,,,
121,5700,MPL Indonesia Season 13,sea,tier1,2024-03-16 11:35:41.860410+00:00,722463,874593,1,0.36717743,6439,3332,3332,,,
122,5700,MPL Indonesia Season 13,sea,tier1,2024-03-16 12:34:16.263077+00:00,722463,874594,2,0.36717743,6439,3332,3332,,,
123,5700,MPL Indonesia Season 13,sea,tier1,2024-03-16 08:02:57.854644+00:00,722464,874596,1,0.5677406,6435,3335,3335,,,
124,5700,MPL Indonesia Season 13,sea,tier1,2024-03-16 09:18:55.925301+00:00,722464,874597,2,0.5677406,6435,3335,6435,,,
125,5700,MPL Indonesia Season 13,sea,tier1,2024-03-16 09:29:19.555713+00:00,722464,874598,3,0.5430503,6435,3335,3335,,,
126,5700,MPL Indonesia Season 13,sea,tier1,2024-03-15 11:42:26.781269+00:00,722465,874599,1,0.4528625,12628,6434,6434,,,
127,5700,MPL Indonesia Season 13,sea,tier1,2024-03-15 12:31:13.901343+00:00,722465,874600,2,0.4528625,12628,6434,6434,,,
128,5700,MPL Indonesia Season 13,sea,tier1,2024-03-15 08:07:34.065980+00:00,722466,874602,1,0.35437116,12627,6439,12627,,,
129,5700,MPL Indonesia Season 13,sea,tier1,2024-03-15 08:46:16.599732+00:00,722466,874603,2,0.35437116,12627,6439,12627,,,
130,5839,MPL LATAM Season 1,south_america,tier1,2024-03-16 22:03:05.541751+00:00,765190,886332,1,0.4471872,10329,4944,10329,,,
131,5839,MPL LATAM Season 1,south_america,tier1,2024-03-16 22:37:37.096739+00:00,765190,886333,2,0.4471872,10329,4944,10329,,,
132,5942,MDL Indonesia Season 9,sea,tier2,2024-03-18 07:16:10.202737+00:00,780688,888986,1,0.65733254,12957,12958,12957,,,
133,5942,MDL Indonesia Season 9,sea,tier2,2024-03-18 08:42:14.050382+00:00,780688,888987,2,0.65733254,12957,12958,12957,,,
134,5942,MDL Indonesia Season 9,sea,tier2,2024-03-18 09:52:58.363790+00:00,780689,888989,1,0.18790635,5101,7202,7202,,,
135,5942,MDL Indonesia Season 9,sea,tier2,2024-03-18 10:23:22.501920+00:00,780689,888990,2,0.18790635,5101,7202,7202,,,
136,5942,MDL Indonesia Season 9,sea,tier2,2024-03-18 13:22:21.356040+00:00,780690,888992,1,0.62578225,10455,10449,10455,,,
137,5942,MDL Indonesia Season 9,sea,tier2,2024-03-18 13:44:22.171846+00:00,780690,888993,2,0.62578225,10455,10449,10449,,,
138,5942,MDL Indonesia Season 9,sea,tier2,2024-03-18 14:18:12.937587+00:00,780690,888994,3,0.61625683,10455,10449,10449,,,
139,5972,MDL Philippines Season 3,asia,tier2,2024-03-19 08:45:34.223413+00:00,782149,891784,1,0.40505508,10691,10690,10690,,,
140,5972,MDL Philippines Season 3,asia,tier2,2024-03-19 09:13:21.321188+00:00,782149,891785,2,0.40505508,10691,10690,10690,,,
141,5942,MDL Indonesia Season 9,sea,tier2,2024-03-19 09:36:56.238057+00:00,780693,891793,1,0.38916564,10457,7199,7199,,,
142,5942,MDL Indonesia Season 9,sea,tier2,2024-03-19 10:01:39.137190+00:00,780693,891794,2,0.38916564,10457,7199,10457,,,
143,5942,MDL Indonesia Season 9,sea,tier2,2024-03-19 10:39:27.665239+00:00,780693,891795,3,0.38916564,10457,7199,7199,,,
144,5942,MDL Indonesia Season 9,sea,tier2,2024-03-19 13:27:28.572605+00:00,780692,891798,1,0.64474535,10114,3807,3807,,,
145,5942,MDL Indonesia Season 9,sea,tier2,2024-03-19 14:06:15.744787+00:00,780692,891799,2,0.64474535,10114,3807,10114,,,
146,5942,MDL Indonesia Season 9,sea,tier2,2024-03-19 14:42:17.114210+00:00,780692,891800,3,0.64474535,10114,3807,3807,,,
147,5972,MDL Philippines Season 3,asia,tier2,2024-03-19 07:02:11.871593+00:00,782146,891830,1,0.60150373,12973,12975,12975,,,
148,5972,MDL Philippines Season 3,asia,tier2,2024-03-19 07:33:27.404143+00:00,782146,891831,2,0.60150373,12973,12975,12975,,,
149,5942,MDL Indonesia Season 9,sea,tier2,2024-03-19 07:02:34.965391+00:00,783548,891943,1,0.50589365,10450,12954,12954,,,
150,5942,MDL Indonesia Season 9,sea,tier2,2024-03-19 07:31:33.352255+00:00,783548,891944,2,0.50589365,10450,12954,12954,,,
151,5771,MPL Philippines Season 13,sea,tier3,2024-03-22 08:06:24.403065+00:00,740762,893694,1,0.36736342,2510,6383,6383,,,
152,5771,MPL Philippines Season 13,sea,tier3,2024-03-22 08:49:53.354536+00:00,740762,893695,2,0.36736342,2510,6383,6383,,,
153,5771,MPL Philippines Season 13,sea,tier3,2024-03-22 10:44:41.414829+00:00,740763,893697,1,0.35929865,6384,6381,6381,,,
154,5771,MPL Philippines Season 13,sea,tier3,2024-03-22 14:03:16.801196+00:00,740763,893698,2,0.35929865,6384,6381,6384,,,
155,5771,MPL Philippines Season 13,sea,tier3,2024-03-22 14:03:25.049877+00:00,740763,893699,3,0.3688948,6384,6381,6381,,,
156,5972,MDL Philippines Season 3,asia,tier2,2024-03-20 07:03:51.045190+00:00,782152,894025,1,0.36948088,10693,10688,10693,,,
157,5972,MDL Philippines Season 3,asia,tier2,2024-03-20 07:36:22.986619+00:00,782152,894026,2,0.36948088,10693,10688,10693,,,
158,5972,MDL Philippines Season 3,asia,tier2,2024-03-20 08:40:22.491212+00:00,782151,894029,1,0.599952,12974,10695,10695,,,
159,5972,MDL Philippines Season 3,asia,tier2,2024-03-20 09:27:59.666433+00:00,782151,894030,2,0.599952,12974,10695,10695,,,
160,5972,MDL Philippines Season 3,asia,tier2,2024-03-20 10:37:43.624482+00:00,782153,894032,1,0.52471405,10689,10697,10689,,,
161,5972,MDL Philippines Season 3,asia,tier2,2024-03-20 10:57:01.198922+00:00,782153,894033,2,0.52471405,10689,10697,10689,,,
162,5972,MDL Philippines Season 3,asia,tier2,2024-03-21 07:17:28.150722+00:00,782155,894036,1,0.5433601,12974,10691,12974,,,
163,5972,MDL Philippines Season 3,asia,tier2,2024-03-21 08:42:39.926467+00:00,782155,894037,2,0.5433601,12974,10691,10691,,,
164,5972,MDL Philippines Season 3,asia,tier2,2024-03-21 08:43:39.681841+00:00,782155,894038,3,0.5347308,12974,10691,12974,,,
165,5700,MPL Indonesia Season 13,sea,tier1,2024-03-22 08:07:45.870680+00:00,722484,894044,1,0.7548309,3332,6434,3332,,,
166,5700,MPL Indonesia Season 13,sea,tier1,2024-03-22 08:37:46.012180+00:00,722484,894045,2,0.7548309,3332,6434,6434,,,
167,5700,MPL Indonesia Season 13,sea,tier1,2024-03-22 09:20:59.939234+00:00,722484,894046,3,0.74482346,3332,6434,6434,,,
168,5942,MDL Indonesia Season 9,sea,tier2,2024-03-20 07:03:40.177072+00:00,780697,894047,1,0.59007496,7235,10451,10451,,,
169,5942,MDL Indonesia Season 9,sea,tier2,2024-03-20 07:29:40.795397+00:00,780697,894048,2,0.59007496,7235,10451,7235,,,
170,5942,MDL Indonesia Season 9,sea,tier2,2024-03-20 08:42:09.092799+00:00,780697,894049,3,0.55994177,7235,10451,10451,,,
171,5942,MDL Indonesia Season 9,sea,tier2,2024-03-20 09:53:36.474433+00:00,780696,894053,1,0.2771465,10452,12957,10452,,,
172,5942,MDL Indonesia Season 9,sea,tier2,2024-03-20 11:04:38.171188+00:00,780696,894054,2,0.2771465,10452,12957,10452,,,
173,5700,MPL Indonesia Season 13,sea,tier1,2024-03-22 11:43:55.318485+00:00,722483,894058,1,0.2583512,12628,5667,5667,,,
174,5700,MPL Indonesia Season 13,sea,tier1,2024-03-22 12:09:27.729231+00:00,722483,894059,2,0.2583512,12628,5667,12628,,,
175,5700,MPL Indonesia Season 13,sea,tier1,2024-03-22 12:53:23.850828+00:00,722483,894060,3,0.26819,12628,5667,12628,,,
176,5972,MDL Philippines Season 3,asia,tier2,2024-03-21 09:00:35.650617+00:00,782154,895247,1,0.5521506,12973,10695,10695,,,
177,5972,MDL Philippines Season 3,asia,tier2,2024-03-21 10:13:24.290864+00:00,782154,895248,2,0.5521506,12973,10695,10695,,,
178,5972,MDL Philippines Season 3,asia,tier2,2024-04-02 07:02:50.107236+00:00,782165,895250,1,0.3944773,10695,10697,10695,,,
179,5972,MDL Philippines Season 3,asia,tier2,2024-04-02 07:39:59.998669+00:00,782165,895251,2,0.3944773,10695,10697,10695,,,
180,5771,MPL Philippines Season 13,sea,tier3,2024-03-23 08:02:49.917751+00:00,740765,895836,1,0.1931546,6385,6380,6380,,,
181,5771,MPL Philippines Season 13,sea,tier3,2024-03-23 08:33:01.766310+00:00,740765,895837,2,0.1931546,6385,6380,6385,,,
182,5771,MPL Philippines Season 13,sea,tier3,2024-03-23 09:13:11.645040+00:00,740765,895838,3,0.21291545,6385,6380,6385,,,
183,5771,MPL Philippines Season 13,sea,tier3,2024-03-23 10:26:27.942881+00:00,740766,895840,1,0.52260256,6383,12695,6383,,,
184,5771,MPL Philippines Season 13,sea,tier3,2024-03-23 10:58:08.080738+00:00,740766,895841,2,0.52260256,6383,12695,6383,,,
185,5771,MPL Philippines Season 13,sea,tier3,2024-03-23 12:07:28.901795+00:00,740768,895843,1,0.678196,10953,6384,10953,,,
186,5771,MPL Philippines Season 13,sea,tier3,2024-03-23 12:42:02.595530+00:00,740768,895844,2,0.678196,10953,6384,10953,,,
187,5771,MPL Philippines Season 13,sea,tier3,2024-03-24 08:00:30.553304+00:00,740770,895849,1,0.17252682,6385,6381,6381,,,
188,5771,MPL Philippines Season 13,sea,tier3,2024-03-24 08:34:37.366139+00:00,740770,895850,2,0.17252682,6385,6381,6381,,,
189,5771,MPL Philippines Season 13,sea,tier3,2024-03-24 09:45:47.861173+00:00,740772,895853,1,0.31183735,12695,10953,10953,,,
190,5771,MPL Philippines Season 13,sea,tier3,2024-03-24 10:38:18.874689+00:00,740772,895854,2,0.31183735,12695,10953,10953,,,
191,5771,MPL Philippines Season 13,sea,tier3,2024-03-24 11:50:05.154622+00:00,740774,895856,1,0.6323111,6380,2510,6380,,,
192,5771,MPL Philippines Season 13,sea,tier3,2024-03-24 12:29:07.562137+00:00,740774,895857,2,0.6323111,6380,2510,6380,,,
193,5700,MPL Indonesia Season 13,sea,tier1,2024-03-23 08:03:28.908487+00:00,722482,897559,1,0.43318373,6434,6435,6435,,,
194,5700,MPL Indonesia Season 13,sea,tier1,2024-03-23 08:31:44.447180+00:00,722482,897560,2,0.43318373,6434,6435,6434,,,
195,5700,MPL Indonesia Season 13,sea,tier1,2024-03-23 09:11:47.063579+00:00,722482,897561,3,0.45788425,6434,6435,6435,,,
196,5700,MPL Indonesia Season 13,sea,tier1,2024-03-23 11:36:41.940244+00:00,722481,897562,1,0.69910693,6439,12628,6439,,,
197,5700,MPL Indonesia Season 13,sea,tier1,2024-03-23 12:07:18.071214+00:00,722481,897563,2,0.69910693,6439,12628,12628,,,
198,5700,MPL Indonesia Season 13,sea,tier1,2024-03-23 12:45:29.878761+00:00,722481,897564,3,0.6776599,6439,12628,6439,,,
199,5700,MPL Indonesia Season 13,sea,tier1,2024-03-23 14:41:18.376925+00:00,722480,897565,1,0.38614377,6437,3335,3335,,,
200,5700,MPL Indonesia Season 13,sea,tier1,2024-03-23 15:23:33.226340+00:00,722480,897566,2,0.38614377,6437,3335,6437,,,
